,Unnamed: 0,Orden,Expediente,Caratula,Fecha
10211,10211,24,432/02,G.................... S/.DECLARACION DE INCAPACIDAD,02-12-2022
10212,10212,25,75/98,G.................... S/.DIVORCIO VINCULAR,02-12-2022
10213,10213,26,847/22-C,G.................... S/CUIDADO PERSONAL,02-12-2022
10214,10214,27,1713/18,G.................... S/DETERMINACIÓN JUDICIAL DE LA,02-12-2022
10215,10215,28,1360/15,G.................... S/DIVORCIO VINCULAR,02-12-2022
10216,10216,29,83/22-C,G.................... S/INCIDENTE,02-12-2022
10217,10217,30,572/22-C,G.................... S/MEDIDA CAUTELAR,02-12-2022
10218,10218,31,1155/22,G.................... S/VIOLENCIA FAMILIAR,02-12-2022
10219,10219,32,903/13,K.................... S/ALIMENTOS,02-12-2022
10220,10220,33,797/17,K.................... S/DIVORCIO,02-12-2022
10221,10221,34,331/20,L.................... S/ALIMENTOS,02-12-2022
10222,10222,35,828/22-C,L.................... S/HOMOLOGACION DE CONVENIO,02-12-2022
10223,10223,36,364/20,L.................... S/VIOLENCIA FAMILIAR,02-12-2022
10224,10224,37,693/11-JC,M.................... S/ALIMENTOS,02-12-2022
10225,10225,38,1050/22,M.................... S/DIVORCIO,02-12-2022
10226,10226,39,1261/22,M.................... S/HOMOLOGACION DE CONVENIO,02-12-2022
10227,10227,40,1102/22,M.................... S/INCIDENTE DE MODIFICACION DE,02-12-2022
10228,10228,41,1471/22,M.................... S/INFORMACION SUMARIA,02-12-2022
10229,10229,42,739/22-C,M.................... S/MEDIDA CAUTELAR,02-12-2022
10230,10230,43,402/17,M.................... S/RESTRICCION DE LA CAPACIDAD,02-12-2022
10231,10231,44,1179/22,O.................... S/VIOLENCIA FAMILIAR,02-12-2022
10232,10232,45,1425/19,P.................... S/DIVORCIO,02-12-2022
10233,10233,46,740/22-C,P.................... S/HOMOLOGACION DE CONVENIO,02-12-2022
10234,10234,47,1329/22,P.................... S/NULIDAD DE RECONOCIMIENTO DE,02-12-2022
10235,10235,48,815/22-C,Q.................... S/MEDIDA CAUTELAR,02-12-2022
10236,10236,49,833/20,R.................... S/DIVORCIO,02-12-2022
10237,10237,50,193/12,R.................... S/FILIACION Y DAÑO MORAL,02-12-2022
10238,10238,51,454/22-S,S.................... S/ELEVA ACTUACIONES,02-12-2022
10239,10239,52,1133/18,S.................... S/INCIDENTE,02-12-2022
10240,10240,53,675/22-S,S.................... S/VIOLENCIA DE GENERO,02-12-2022
10241,10241,54,1622/19,S.................... S/VIOLENCIA FAMILIAR,02-12-2022
10242,10242,55,1068/15,V.................... S/ALIMENTOS,02-12-2022
10243,10243,56,381/22-C,V.................... S/ALIMENTOS,02-12-2022
10244,10244,57,751/18,V.................... S/DIVORCIO,02-12-2022
10245,10245,58,870/20,V.................... S/INCIDENTE,02-12-2022
10246,10246,59,1097/19,V.................... S/PROTECCION DE PERSONA,02-12-2022
10247,10247,60,1496/22,V.................... S/VIOLENCIA DE GENERO,02-12-2022
10248,10248,61,1361/19,V.................... S/VIOLENCIA FAMILIAR,02-12-2022
10249,10249,62,1608/18,X.................... S/DIVORCIO,02-12-2022
10250,10250,63,693/19,Y.................... S/MEDIDA CAUTELAR,02-12-2022
10251,10251,64,575/22-C,Z.................... S/INCIDENTE,02-12-2022
10252,10252,1,1552/22,A.................... S/AUTORIZACION PARA VIAJAR,05-12-2022
10253,10253,2,1754/19,A.................... S/DIVORCIO,05-12-2022
10254,10254,3,1616/22,A.................... S/MEDIDA CAUTELAR,05-12-2022
10255,10255,4,1510/22,A.................... S/VIOLENCIA FAMILIAR,05-12-2022
10256,10256,5,1514/22,A.................... S/VIOLENCIA FAMILIAR,05-12-2022
10257,10257,6,639/20,C.................... S/DIVORCIO,05-12-2022
10258,10258,7,1001/22,C.................... S/HOMOLOGACION DE CONVENIO,05-12-2022
10259,10259,8,278/18,C.................... S/PROTECCION INTEGRAL,05-12-2022
10260,10260,9,1201/22,C.................... S/VIOLENCIA FAMILIAR,05-12-2022
10261,10261,10,464/22-S,C.................... S/VIOLENCIA FAMILIAR,05-12-2022
10262,10262,11,831/19,C.................... S/VIOLENCIA FAMILIAR,05-12-2022
10263,10263,12,1562/22,D.................... S/MEDIDA CAUTELAR,05-12-2022
10264,10264,13,1563/22,D.................... S/MEDIDA CAUTELAR,05-12-2022
10265,10265,14,359/21-C,D.................... S/PRESENTACION,05-12-2022
10266,10266,15,672/22-S,D.................... S/VIOLENCIA DE GENERO,05-12-2022
10267,10267,16,252/18,D.................... S/VIOLENCIA FAMILIAR,05-12-2022
10268,10268,17,1287/19,E.................... S/HOMOLOGACION DE CONVENIO,05-12-2022
10269,10269,18,572/17,F.................... S/ALIMENTOS,05-12-2022
10270,10270,19,838/15,G.................... S/ALIMENTOS,05-12-2022
10271,10271,20,930/19,G.................... S/ALIMENTOS,05-12-2022
10272,10272,21,1081/22,G.................... S/DIVORCIO,05-12-2022
10273,10273,22,1381/22,G.................... S/DIVORCIO,05-12-2022
10274,10274,23,1581/19,G.................... S/DIVORCIO,05-12-2022
10275,10275,24,1256/22,G.................... S/EJECUCION DE HONORARIOS,05-12-2022
10276,10276,25,1104/22,G.................... S/VIOLENCIA DE GENERO,05-12-2022
10277,10277,26,904/22-S,J.................... S/ELEVA ACTUACIONES,05-12-2022
10278,10278,27,313/22-C,M.................... S/BENEFICIO DE LITIGAR SIN GASTOS,05-12-2022
10279,10279,28,735/22-C,M.................... S/MEDIDA CAUTELAR,05-12-2022
10280,10280,29,979/17,M.................... S/VIOLENCIA FAMILIAR,05-12-2022
10281,10281,30,12/12,N.................... S/DIVORCIO VINCULAR,05-12-2022
10282,10282,31,1365/22,N.................... S/VIOLENCIA FAMILIAR,05-12-2022
10283,10283,32,351/21-C,O.................... S/INCIDENTE,05-12-2022
10284,10284,33,243/20,P.................... S/HOMOLOGACION DE CONVENIO,05-12-2022
10285,10285,34,1117/22,Q.................... S/CONTROL DE LEGALIDAD,05-12-2022
10286,10286,35,621/22-S,Q.................... S/PROTECCION INTEGRAL,05-12-2022
10287,10287,36,380/22-C,R.................... S/MEDIDA CAUTELAR,05-12-2022
10288,10288,37,1389/22,R.................... S/VIOLENCIA FAMILIAR,05-12-2022
10289,10289,38,160/22-C,S.................... S/FILIACION Y DAÑO MORAL,05-12-2022
10290,10290,39,619/20,S.................... S/VIOLENCIA FAMILIAR,05-12-2022
10291,10291,40,341/22-S,V.................... S/VIOLENCIA FAMILIAR,05-12-2022
10292,10292,41,1949/18,DE RECONOCIMIENTO,05-12-2022
10293,10293,1,1295/22,A.................... S/ALIMENTOS,07-12-2022
10294,10294,2,853/20,A.................... S/INCIDENTE DE CESACION DE CUOTA,07-12-2022
10295,10295,3,334/21-C,A.................... S/MEDIDA CAUTELAR,07-12-2022
10296,10296,4,1649/22,A.................... S/PRESENTACION,07-12-2022
10297,10297,5,1026/22,B.................... S/HOMOLOGACION DE CONVENIO,07-12-2022
10298,10298,6,966/17,C.................... S/IMPUGNACION DE PATERNIDAD,07-12-2022
10299,10299,7,178/22-S,C.................... S/VIOLENCIA DE GENERO,07-12-2022
10300,10300,8,1171/22,C.................... S/VIOLENCIA FAMILIAR,07-12-2022
10301,10301,9,429/19,C.................... S/VIOLENCIA FAMILIAR (DENUNCIA,07-12-2022
10302,10302,10,2008/18,D.................... S/EJECUCION DE HONORARIOS,07-12-2022
10303,10303,11,1520/22,D.................... S/PRESENTACION,07-12-2022
10304,10304,12,504/22-S,D.................... S/VIOLENCIA DE GENERO,07-12-2022
10305,10305,13,442/16,E.................... S/INCIDENTE,07-12-2022
10306,10306,14,1546/22,F.................... S/BENEFICIO DE LITIGAR SIN GASTOS,07-12-2022
10307,10307,15,1547/22,F.................... S/DAÑO,07-12-2022
10308,10308,16,1868/19,G.................... S/DIVORCIO,07-12-2022
10309,10309,17,1172/22,G.................... S/PRESENTACION,07-12-2022
10310,10310,18,861/22-S,G.................... S/PROTECCION INTEGRAL,07-12-2022
10311,10311,19,79/22-S,G.................... S/VIOLENCIA DE GENERO,07-12-2022
10312,10312,20,342/21-S,H.................... S/VIOLENCIA DE GENERO,07-12-2022
10313,10313,21,1154/22,J.................... S/ELEVA ACTUACIONES,07-12-2022
10314,10314,22,1610/22,J.................... S/ELEVA ACTUACIONES,07-12-2022
10315,10315,23,1625/22,J.................... S/ELEVA ACTUACIONES,07-12-2022
10316,10316,24,1452/19,L.................... S/INCIDENTE DE MODIFICACION DE,07-12-2022
10317,10317,25,38/17,L.................... S/VIOLENCIA DE GENERO,07-12-2022
10318,10318,26,112/22-S,M.................... S/VIOLENCIA DE GENERO,07-12-2022
10319,10319,27,1193/22,M.................... S/VIOLENCIA FAMILIAR,07-12-2022
10320,10320,28,1111/22,N.................... S/VIOLENCIA DE GENERO,07-12-2022
10321,10321,29,1507/22,O.................... S/VIOLENCIA FAMILIAR,07-12-2022
10322,10322,30,895/22-C,P.................... S/ALIMENTOS,07-12-2022
10323,10323,31,687/13,P.................... S/EJECUCION DE SENTENCIA,07-12-2022
10324,10324,32,270/20,P.................... S/GUARDA JUDICIAL,07-12-2022
10325,10325,33,714/19,P.................... S/MEDIDA CAUTELAR,07-12-2022
10326,10326,34,688/22-S,P.................... S/PROTECCION INTEGRAL,07-12-2022
10327,10327,35,1398/22,R.................... S/CONTROL DE LEGALIDAD,07-12-2022
10328,10328,36,871/22-C,R.................... S/HOMOLOGACION DE CONVENIO,07-12-2022
10329,10329,37,1523/22,R.................... S/INFORMACION SUMARIA,07-12-2022
10330,10330,38,1584/22,R.................... S/INFORMACION SUMARIA,07-12-2022
10331,10331,39,1585/22,R.................... S/MEDIDA CAUTELAR,07-12-2022
10332,10332,40,1140/22,R.................... S/PROTECCION INTEGRAL,07-12-2022
10333,10333,41,1624/22,R.................... S/PROTECCION INTEGRAL,07-12-2022
10334,10334,42,844/20,R.................... S/PROTECCION INTEGRAL,07-12-2022
10335,10335,43,1389/22,R.................... S/VIOLENCIA FAMILIAR,07-12-2022
10336,10336,44,1352/19,S.................... S/HOMOLOGACION DE CONVENIO,07-12-2022
10337,10337,45,1564/22,S.................... S/MEDIDA CAUTELAR,07-12-2022
10338,10338,46,1627/22,T.................... S/VIOLENCIA FAMILIAR,07-12-2022
10339,10339,47,216/08-JC,V.................... S/.DECLARACION DE INCAPACIDAD,07-12-2022
10340,10340,48,1087/22,V.................... S/DIVORCIO,07-12-2022
10341,10341,49,478/17,V.................... S/VIOLENCIA FAMILIAR (DENUNCIA,07-12-2022
10342,10342,50,1534/22,W.................... S/PRESENTACION,07-12-2022
10343,10343,51,336/22-S,Z.................... S/VIOLENCIA DE GENERO,07-12-2022
10344,10344,1,424/22-C,A.................... S/ALIMENTOS,12-12-2022
10345,10345,2,777/19,A.................... S/DIVORCIO,12-12-2022
10346,10346,3,398/22-S,A.................... S/VIOLENCIA DE GENERO,12-12-2022
10347,10347,4,1437/22,B.................... S/VIOLENCIA FAMILIAR,12-12-2022
10348,10348,5,1165/22,C.................... S/DIVORCIO,12-12-2022
10349,10349,6,386/22-C,C.................... S/DIVORCIO,12-12-2022
10350,10350,7,1638/22,C.................... S/ELEVA ACTUACIONES,12-12-2022
10351,10351,8,1290/15,C.................... S/FILIACION Y DAÑO MORAL,12-12-2022
10352,10352,9,423/22-C,C.................... S/MEDIDA CAUTELAR,12-12-2022
10353,10353,10,1565/18,C.................... S/RESTRICCION DE LA CAPACIDAD,12-12-2022
10354,10354,11,430/22-S,C.................... S/VIOLENCIA DE GENERO,12-12-2022
10355,10355,12,1290/22,D.................... S/DIVORCIO,12-12-2022
10356,10356,13,1193/19,D.................... S/EJECUCION DE HONORARIOS,12-12-2022
10357,10357,14,277/22-C,D.................... S/EJECUCION DE HONORARIOS,12-12-2022
10358,10358,15,91/22-C,D.................... S/EJECUCION DE HONORARIOS,12-12-2022
10359,10359,16,1441/22,D.................... S/ELEVA ACTUACIONES,12-12-2022
10360,10360,17,1658/22,D.................... S/VIOLENCIA DE GENERO,12-12-2022
10361,10361,18,396/16,E.................... S/DIVORCIO VINCULAR,12-12-2022
10362,10362,19,1274/22,E.................... S/EJECUCION DE HONORARIOS,12-12-2022
10363,10363,20,261/17,E.................... S/VIOLENCIA FAMILIAR (DENUNCIA,12-12-2022
10364,10364,21,269/06-JC,F.................... S/.FILIACION,12-12-2022
10365,10365,22,1075/22,F.................... S/HOMOLOGACION DE CONVENIO,12-12-2022
10366,10366,23,1641/22,F.................... S/PROTECCION INTEGRAL,12-12-2022
10367,10367,24,1392/22,F.................... S/VIOLENCIA DE GENERO,12-12-2022
10368,10368,25,497/17,G.................... S/ACCION DECLARATIVA,12-12-2022
10369,10369,26,699/22-C,G.................... S/BENEFICIO DE LITIGAR SIN GASTOS,12-12-2022
10370,10370,27,969/17,G.................... S/DIVORCIO VINCULAR,12-12-2022
10371,10371,28,1420/22,G.................... S/VIOLENCIA FAMILIAR,12-12-2022
10372,10372,29,377/14,J.................... S/DECLARACION DE INCAPACIDAD,12-12-2022
10373,10373,30,135/22-S,J.................... S/ELEVA ACTUACIONES,12-12-2022
10374,10374,31,1450/22,J.................... S/ELEVA ACTUACIONES,12-12-2022
10375,10375,32,835/22-S,J.................... S/ELEVA ACTUACIONES,12-12-2022
10376,10376,33,1059/22,J.................... S/TUTELA,12-12-2022
10377,10377,34,148/11-JC,M.................... S/ALIMENTOS,12-12-2022
10378,10378,35,139/21-C,M.................... S/DIVORCIO,12-12-2022
10379,10379,36,87/22-C,M.................... S/DIVORCIO,12-12-2022
10380,10380,37,1847/19,M.................... S/HOMOLOGACION DE CONVENIO,12-12-2022
10381,10381,38,595/22-C,M.................... S/INSCRIPCION DE DEFUNCION,12-12-2022
10382,10382,39,345/19,M.................... S/MEDIDA CAUTELAR,12-12-2022
10383,10383,40,739/22-C,M.................... S/MEDIDA CAUTELAR,12-12-2022
10384,10384,41,1662/22,M.................... S/PRESENTACION,12-12-2022
10385,10385,42,638/18,O.................... S/MEDIDA CAUTELAR,12-12-2022
10386,10386,43,1507/22,O.................... S/VIOLENCIA FAMILIAR,12-12-2022
10387,10387,44,1859/19,P.................... S/FILIACION Y DAÑO MORAL,12-12-2022
10388,10388,45,270/20,P.................... S/GUARDA JUDICIAL,12-12-2022
10389,10389,46,1052/22,P.................... S/MEDIDA CAUTELAR,12-12-2022
10390,10390,47,971/22,R.................... S/ALIMENTOS,12-12-2022
10391,10391,48,919/22,R.................... S/DIVORCIO,12-12-2022
10392,10392,49,1131/22,R.................... S/HOMOLOGACION DE CONVENIO,12-12-2022
10393,10393,50,840/22-S,R.................... S/PROTECCION INTEGRAL,12-12-2022
10394,10394,51,1444/22,R.................... S/VIOLENCIA FAMILIAR,12-12-2022
10395,10395,52,1642/22,R.................... S/VIOLENCIA FAMILIAR,12-12-2022
10396,10396,53,212/20,R.................... S/VIOLENCIA FAMILIAR,12-12-2022
10397,10397,54,662/22-S,R.................... S/VIOLENCIA FAMILIAR,12-12-2022
10398,10398,55,856/22-C,S.................... S/FILIACION Y DAÑO MORAL,12-12-2022
10399,10399,56,520/22-C,S.................... S/MEDIDA CAUTELAR,12-12-2022
10400,10400,57,1449/22,S.................... S/VIOLENCIA DE GENERO,12-12-2022
10401,10401,58,627/22-S,S.................... S/VIOLENCIA DE GENERO,12-12-2022
10402,10402,59,1048/22,S.................... S/VIOLENCIA FAMILIAR,12-12-2022
10403,10403,60,1161/22,T.................... S/MEDIDA CAUTELAR,12-12-2022
10404,10404,61,1417/22,T.................... S/VIOLENCIA FAMILIAR,12-12-2022
10405,10405,62,848/22-C,V.................... S/HOMOLOGACION DE CONVENIO,12-12-2022
10406,10406,63,1496/22,V.................... S/VIOLENCIA DE GENERO,12-12-2022
10407,10407,64,65/22-S,V.................... S/VIOLENCIA DE GENERO,12-12-2022
10408,10408,65,1517/22,Z.................... S/PRESENTACION,12-12-2022
10409,10409,66,336/22-S,Z.................... S/VIOLENCIA DE GENERO,12-12-2022
10410,10410,1,1751/19,""".................... S/INCIDENTE",14-12-2022
10411,10411,2,1552/22,A.................... S/AUTORIZACION PARA VIAJAR,14-12-2022
10412,10412,3,1237/22,A.................... S/VIOLENCIA FAMILIAR,14-12-2022
10413,10413,4,895/19,A.................... S/VIOLENCIA FAMILIAR,14-12-2022
10414,10414,5,885/22-S,B.................... S/VIOLENCIA DE GENERO,14-12-2022
10415,10415,6,1439/22,C.................... S/CONTROL DE LEGALIDAD,14-12-2022
10416,10416,7,1290/22,D.................... S/DIVORCIO,14-12-2022
10417,10417,8,94/21-C,D.................... S/EJECUCION DE HONORARIOS,14-12-2022
10418,10418,9,148/19,F.................... S/DECLARACION DE ADOPTABILIDAD,14-12-2022
10419,10419,10,77/22-S,F.................... S/PROTECCION INTEGRAL,14-12-2022
10420,10420,11,1203/22,F.................... S/VIOLENCIA FAMILIAR,14-12-2022
10421,10421,12,665/22-C,G.................... S/FILIACION Y DAÑO MORAL,14-12-2022
10422,10422,13,127/22-S,G.................... S/VIOLENCIA DE GENERO,14-12-2022
10423,10423,14,245/22-S,G.................... S/VIOLENCIA DE GENERO,14-12-2022
10424,10424,15,804/20,G.................... S/VIOLENCIA DE GENERO,14-12-2022
10425,10425,16,1143/22,G.................... S/VIOLENCIA FAMILIAR,14-12-2022
10426,10426,17,262/22-S,G.................... S/VIOLENCIA FAMILIAR,14-12-2022
10427,10427,18,1144/22,J.................... S/ELEVA ACTUACIONES,14-12-2022
10428,10428,19,1610/22,J.................... S/ELEVA ACTUACIONES,14-12-2022
10429,10429,20,337/22-S,J.................... S/ELEVA ACTUACIONES,14-12-2022
10430,10430,21,742/22-S,J.................... S/ELEVA ACTUACIONES,14-12-2022
10431,10431,22,1749/19,L.................... S/NULIDAD DE RECONOCIMIENTO DE,14-12-2022
10432,10432,23,823/22-S,L.................... S/VIOLENCIA DE GENERO,14-12-2022
10433,10433,24,364/20,L.................... S/VIOLENCIA FAMILIAR,14-12-2022
10434,10434,25,931/20,M.................... S/ALIMENTOS,14-12-2022
10435,10435,26,546/20,M.................... S/DIVORCIO,14-12-2022
10436,10436,27,280/13,M.................... S/GUARDA JUDICIAL,14-12-2022
10437,10437,28,1169/22,M.................... S/VIOLENCIA FAMILIAR,14-12-2022
10438,10438,29,1405/22,M.................... S/VIOLENCIA FAMILIAR,14-12-2022
10439,10439,30,425/20,M.................... S/VIOLENCIA FAMILIAR,14-12-2022
10440,10440,31,1175/22,N.................... S/VIOLENCIA FAMILIAR,14-12-2022
10441,10441,32,1548/22,P.................... S/CONTROL DE LEGALIDAD,14-12-2022
10442,10442,33,733/19,P.................... S/DIVORCIO,14-12-2022
10443,10443,34,803/20,P.................... S/VIOLENCIA DE GENERO,14-12-2022
10444,10444,35,1044/19,P.................... S/VIOLENCIA FAMILIAR,14-12-2022
10445,10445,36,769/22-S,Q.................... S/PROTECCION DE PERSONA,14-12-2022
10446,10446,37,1159/22,R.................... S/ALIMENTOS,14-12-2022
10447,10447,38,1475/22,R.................... S/MEDIDA CAUTELAR,14-12-2022
10448,10448,39,728/22-S,R.................... S/VIOLENCIA FAMILIAR,14-12-2022
10449,10449,40,433/14,S.................... S/INCIDENTE,14-12-2022
10450,10450,41,1499/22,S.................... S/MEDIDA CAUTELAR,14-12-2022
10451,10451,42,1674/22,S.................... S/PRESENTACION,14-12-2022
10452,10452,43,1675/22,S.................... S/PRESENTACION,14-12-2022
10453,10453,44,1247/22,S.................... S/VIOLENCIA FAMILIAR,14-12-2022
10454,10454,45,1626/22,S.................... S/VIOLENCIA FAMILIAR,14-12-2022
10455,10455,46,1496/22,V.................... S/VIOLENCIA DE GENERO,14-12-2022
10456,10456,47,478/17,V.................... S/VIOLENCIA FAMILIAR (DENUNCIA,14-12-2022
10457,10457,48,46/16,V.................... S/VIOLENCIA FAMILIAR (DENUNCIAS-,14-12-2022
10458,10458,1,466/19,A.................... S/ALIMENTOS,15-12-2022
10459,10459,2,549/19,A.................... S/EJECUCION DE HONORARIOS,15-12-2022
10460,10460,3,760/22-C,A.................... S/HOMOLOGACION DE CONVENIO,15-12-2022
